SLURM_JOBID=71743
SLURM_SUBMIT_DIR=/home/fit_opp/22210/zagneev/lab5
SLURM_JOB_NODELIST=gpn-node16
SLURM_NODELIST=gpn-node16
SLURM_CPUS_PER_TASK=1
SLURM_NTASKS=4
SLURM_NNODES=1
Local work time: 10.446005, worked 9917400,  iter 1, rank 2
Local work time: 10.363067, worked 9966180,  iter 5, rank 0
Local work time: 10.415991, worked 10005780,  iter 5, rank 3
Local work time: 10.497000, worked 10054840,  iter 5, rank 2
Local work time: 10.507002, worked 9973200,  iter 5, rank 1
Local work time: 10.407956, worked 9950440,  iter 6, rank 0
Local work time: 10.437998, worked 9971920,  iter 6, rank 1
Local work time: 10.360955, worked 10066800,  iter 6, rank 2
Local work time: 10.430992, worked 10010840,  iter 6, rank 3
Local work time: 10.410159, worked 9983180,  iter 7, rank 1
Local work time: 10.442996, worked 10045420,  iter 7, rank 0
Local work time: 10.424000, worked 9995420,  iter 7, rank 2
Local work time: 10.510998, worked 9975980,  iter 7, rank 3
Local work time: 10.414979, worked 10024640,  iter 8, rank 2
Local work time: 10.423999, worked 9951340,  iter 8, rank 3
Local work time: 10.470982, worked 9992740,  iter 8, rank 0
Local work time: 10.574982, worked 10031280,  iter 8, rank 1
Local work time: 10.486999, worked 9952400,  iter 9, rank 0
Local work time: 10.447998, worked 9979340,  iter 9, rank 2
Local work time: 10.488982, worked 9958760,  iter 9, rank 3
Local work time: 10.630990, worked 10109500,  iter 9, rank 1
Local work time: 10.405998, worked 9997420,  iter 10, rank 2
Local work time: 10.470007, worked 9929880,  iter 10, rank 3
Local work time: 10.566999, worked 9994040,  iter 10, rank 1
Local work time: 10.637999, worked 10078660,  iter 10, rank 0
Total time: 107.946992
Local work time: 10.418969, worked 10032700,  iter 1, rank 3
Local work time: 10.479909, worked 9970380,  iter 1, rank 1
Local work time: 10.507972, worked 9944400,  iter 1, rank 2
Local work time: 10.605991, worked 10052520,  iter 1, rank 0
Local work time: 10.381999, worked 9998400,  iter 2, rank 2
Local work time: 10.392972, worked 9997380,  iter 2, rank 1
Local work time: 10.341000, worked 9917320,  iter 2, rank 3
Local work time: 10.447969, worked 10086900,  iter 2, rank 0
Local work time: 10.412992, worked 9997780,  iter 3, rank 2
Local work time: 10.597963, worked 10050880,  iter 3, rank 0
Local work time: 10.591999, worked 9977760,  iter 3, rank 1
Local work time: 10.695985, worked 9973580,  iter 3, rank 3
Local work time: 10.361003, worked 9986480,  iter 4, rank 3
Local work time: 10.436000, worked 9983860,  iter 4, rank 2
Local work time: 10.560999, worked 9988500,  iter 4, rank 0
Local work time: 10.610000, worked 10041160,  iter 4, rank 1
Local work time: 10.375000, worked 10014700,  iter 5, rank 1
Local work time: 10.533999, worked 9993180,  iter 5, rank 0
Local work time: 10.584999, worked 9986340,  iter 5, rank 2
Local work time: 10.613000, worked 10005780,  iter 5, rank 3
Local work time: 10.456999, worked 9972160,  iter 6, rank 3
Local work time: 10.505968, worked 10078480,  iter 6, rank 2
Local work time: 10.556976, worked 9977440,  iter 6, rank 0
Local work time: 10.629969, worked 9971920,  iter 6, rank 1
Local work time: 10.436975, worked 9983180,  iter 7, rank 1
Local work time: 10.426998, worked 9975980,  iter 7, rank 3
Local work time: 10.538983, worked 10045420,  iter 7, rank 0
Local work time: 10.572990, worked 9995420,  iter 7, rank 2
Local work time: 10.354999, worked 9970640,  iter 8, rank 2
Local work time: 10.405994, worked 10058280,  iter 8, rank 1
Local work time: 10.339006, worked 10019740,  iter 8, rank 0
Local work time: 10.459998, worked 9951340,  iter 8, rank 3
Local work time: 10.409699, worked 9979400,  iter 9, rank 0
Local work time: 10.487999, worked 10006340,  iter 9, rank 2
Local work time: 10.486891, worked 10012760,  iter 9, rank 3
Local work time: 10.609998, worked 10001500,  iter 9, rank 1
Local work time: 10.512999, worked 10024660,  iter 10, rank 0
Local work time: 10.444998, worked 9994040,  iter 10, rank 1
Local work time: 10.515999, worked 10051420,  iter 10, rank 2
Local work time: 10.628002, worked 9929880,  iter 10, rank 3
Total time: 107.257988
Local work time: 10.533996, worked 9944400,  iter 1, rank 2
Local work time: 10.551999, worked 9997380,  iter 1, rank 1
Local work time: 10.689994, worked 10032700,  iter 1, rank 3
Local work time: 10.708998, worked 10025520,  iter 1, rank 0
Local work time: 10.381010, worked 10052320,  iter 2, rank 3
Local work time: 10.418989, worked 10032900,  iter 2, rank 0
Local work time: 10.528979, worked 9943380,  iter 2, rank 1
Local work time: 10.596999, worked 9971400,  iter 2, rank 2
Local work time: 10.480000, worked 10024780,  iter 3, rank 2
Local work time: 10.509999, worked 9946580,  iter 3, rank 3
Local work time: 10.671995, worked 10023880,  iter 3, rank 0
Local work time: 10.801001, worked 10004760,  iter 3, rank 1
Local work time: 10.412054, worked 10010860,  iter 4, rank 2
Local work time: 10.466998, worked 9987160,  iter 4, rank 1
Local work time: 10.563998, worked 9988500,  iter 4, rank 0
Local work time: 10.597996, worked 10013480,  iter 4, rank 3
Local work time: 10.424991, worked 9959340,  iter 5, rank 2
Local work time: 10.517990, worked 10014700,  iter 5, rank 1
Local work time: 10.515999, worked 10005780,  iter 5, rank 3
Local work time: 10.568997, worked 10020180,  iter 5, rank 0
Local work time: 10.372182, worked 10031440,  iter 6, rank 0
Local work time: 10.381996, worked 9943480,  iter 6, rank 2
Local work time: 10.390000, worked 9929840,  iter 6, rank 3
Local work time: 10.757997, worked 10095240,  iter 6, rank 1
Local work time: 10.418984, worked 9975980,  iter 7, rank 3
Local work time: 10.546984, worked 9983180,  iter 7, rank 1
Local work time: 10.566990, worked 9995420,  iter 7, rank 2
Local work time: 10.655997, worked 10045420,  iter 7, rank 0
Local work time: 10.432003, worked 10118440,  iter 8, rank 0
Local work time: 10.419998, worked 9951340,  iter 8, rank 3
Local work time: 10.505992, worked 9916640,  iter 8, rank 2
Local work time: 10.651003, worked 10013580,  iter 8, rank 1
Local work time: 10.468998, worked 9924780,  iter 9, rank 1
Local work time: 10.493999, worked 10110120,  iter 9, rank 0
Local work time: 10.552998, worked 10006340,  iter 9, rank 2
Local work time: 10.564000, worked 9958760,  iter 9, rank 3
Local work time: 10.375000, worked 9962300,  iter 10, rank 2
Local work time: 10.417101, worked 10078660,  iter 10, rank 0
Local work time: 10.397002, worked 9965000,  iter 10, rank 3
Local work time: 10.346000, worked 9994040,  iter 10, rank 1
Total time: 108.436984
Local work time: 10.361001, worked 9943380,  iter 1, rank 1
Local work time: 10.431594, worked 9971400,  iter 1, rank 2
Local work time: 10.411001, worked 10052520,  iter 1, rank 0
Local work time: 10.571991, worked 10032700,  iter 1, rank 3
Local work time: 10.386096, worked 9916380,  iter 2, rank 1
Local work time: 10.407999, worked 10025520,  iter 2, rank 0
Local work time: 10.440990, worked 9998400,  iter 2, rank 2
Local work time: 10.496983, worked 10059700,  iter 2, rank 3
Local work time: 10.474999, worked 9977760,  iter 3, rank 1
Local work time: 10.579964, worked 9997780,  iter 3, rank 2
Local work time: 10.659966, worked 10027580,  iter 3, rank 3
Local work time: 10.764974, worked 9996880,  iter 3, rank 0
Local work time: 10.370004, worked 10037860,  iter 4, rank 2
Local work time: 10.503999, worked 10042500,  iter 4, rank 0
Local work time: 10.367000, worked 9932480,  iter 4, rank 3
Local work time: 10.485998, worked 9987160,  iter 4, rank 1
Local work time: 10.506714, worked 10115680,  iter 5, rank 0
Local work time: 10.527977, worked 9946200,  iter 5, rank 1
Local work time: 10.655992, worked 10040340,  iter 5, rank 2
Local work time: 10.689984, worked 9897780,  iter 5, rank 3
Local work time: 10.488110, worked 9972160,  iter 6, rank 3
Local work time: 10.581999, worked 9970480,  iter 6, rank 2
Local work time: 10.768000, worked 9998920,  iter 6, rank 1
Local work time: 10.781000, worked 10058440,  iter 6, rank 0
Local work time: 10.435996, worked 10002980,  iter 7, rank 3
Local work time: 10.507998, worked 9914420,  iter 7, rank 2
Local work time: 10.555995, worked 10045420,  iter 7, rank 0
Local work time: 10.679990, worked 10037180,  iter 7, rank 1
Local work time: 10.343000, worked 9924340,  iter 8, rank 3
Local work time: 10.343093, worked 10024640,  iter 8, rank 2
Local work time: 10.399980, worked 10019740,  iter 8, rank 0
Local work time: 10.462972, worked 10031280,  iter 8, rank 1
Local work time: 10.515999, worked 9952400,  iter 9, rank 0
Local work time: 10.539941, worked 10060340,  iter 9, rank 2
Local work time: 10.591000, worked 9958760,  iter 9, rank 3
Local work time: 10.639997, worked 10028500,  iter 9, rank 1
Local work time: 10.447000, worked 9997580,  iter 10, rank 0
Local work time: 10.377012, worked 10048040,  iter 10, rank 1
Local work time: 10.447018, worked 9992080,  iter 10, rank 3
Local work time: 10.446992, worked 9962300,  iter 10, rank 2
Total time: 107.925008
Local work time: 10.470271, worked 10005780,  iter 1, rank 2
Local work time: 10.456999, worked 9943380,  iter 1, rank 1
Local work time: 10.508998, worked 10025320,  iter 1, rank 3
Local work time: 10.588986, worked 10025520,  iter 1, rank 0
Local work time: 10.442891, worked 9998320,  iter 2, rank 3
Local work time: 10.534998, worked 10086900,  iter 2, rank 0
Local work time: 10.552000, worked 9970380,  iter 2, rank 1
Local work time: 10.649006, worked 9944400,  iter 2, rank 2
Local work time: 10.460000, worked 10031760,  iter 3, rank 1
Local work time: 10.449111, worked 10104880,  iter 3, rank 0
Local work time: 10.278999, worked 9919580,  iter 3, rank 3
Local work time: 10.463999, worked 9943780,  iter 3, rank 2
Local work time: 10.461058, worked 10015500,  iter 4, rank 0
Local work time: 10.402000, worked 9959480,  iter 4, rank 3
Local work time: 10.475000, worked 9956860,  iter 4, rank 2
Local work time: 10.585000, worked 10068160,  iter 4, rank 1
Local work time: 10.480100, worked 9993180,  iter 5, rank 0
Local work time: 10.368130, worked 9924780,  iter 5, rank 3
Local work time: 10.529999, worked 10054200,  iter 5, rank 1
Local work time: 10.577999, worked 10027840,  iter 5, rank 2
Local work time: 10.538005, worked 9943480,  iter 6, rank 2
Local work time: 10.457540, worked 10085440,  iter 6, rank 0
Local work time: 10.476001, worked 9972160,  iter 6, rank 3
Local work time: 10.577003, worked 9998920,  iter 6, rank 1
Local work time: 10.482986, worked 9962700,  iter 7, rank 2
Local work time: 10.540991, worked 10018420,  iter 7, rank 0
Local work time: 10.547981, worked 10096900,  iter 7, rank 1
Local work time: 10.666944, worked 9921980,  iter 7, rank 3
Local work time: 10.458965, worked 9978340,  iter 8, rank 3
Local work time: 10.476969, worked 9997640,  iter 8, rank 2
Local work time: 10.524974, worked 10004280,  iter 8, rank 1
Local work time: 10.659977, worked 10019740,  iter 8, rank 0
Local work time: 10.382220, worked 9958760,  iter 9, rank 3
Local work time: 10.471999, worked 9979400,  iter 9, rank 0
Local work time: 10.512994, worked 10033340,  iter 9, rank 2
Local work time: 10.642999, worked 10028500,  iter 9, rank 1
Local work time: 10.424279, worked 10016380,  iter 10, rank 2
Local work time: 10.504000, worked 9994040,  iter 10, rank 1
Local work time: 10.593999, worked 10051580,  iter 10, rank 0
Local work time: 10.605000, worked 9938000,  iter 10, rank 3
Total time: 108.089985
fi
