SLURM_JOBID=71742
SLURM_SUBMIT_DIR=/home/fit_opp/22210/zagneev/lab5
SLURM_JOB_NODELIST=gpn-node16
SLURM_NODELIST=gpn-node16
SLURM_CPUS_PER_TASK=1
SLURM_NTASKS=8
SLURM_NNODES=1
Local work time: 5.775000, worked 5012940,  iter 8, rank 7
Local work time: 5.984999, worked 4965480,  iter 8, rank 6
Local work time: 5.276006, worked 5023040,  iter 9, rank 0
Local work time: 5.305999, worked 4956360,  iter 9, rank 1
Local work time: 5.354997, worked 5028680,  iter 9, rank 3
Local work time: 5.317950, worked 4999700,  iter 9, rank 5
Local work time: 5.325999, worked 4979640,  iter 9, rank 4
Local work time: 5.433001, worked 5080820,  iter 9, rank 2
Local work time: 5.365005, worked 4984640,  iter 9, rank 6
Local work time: 5.383016, worked 4947120,  iter 9, rank 7
Local work time: 5.407993, worked 4955340,  iter 10, rank 5
Local work time: 5.461983, worked 5002080,  iter 10, rank 3
Local work time: 5.519997, worked 5021980,  iter 10, rank 0
Local work time: 5.485986, worked 5022400,  iter 10, rank 6
Local work time: 5.632987, worked 4964960,  iter 10, rank 2
Local work time: 5.599980, worked 4996600,  iter 10, rank 7
Local work time: 5.656000, worked 5056680,  iter 10, rank 1
Local work time: 5.684999, worked 4979960,  iter 10, rank 4
Total time: 59.786053
fi
