SLURM_JOBID=71757
SLURM_SUBMIT_DIR=/home/fit_opp/22210/zagneev/lab5
SLURM_JOB_NODELIST=gpn-node16
SLURM_NODELIST=gpn-node16
SLURM_CPUS_PER_TASK=1
SLURM_NTASKS=2
SLURM_NNODES=1
Local work time: 20.178771, worked 19957500, iter 1, rank 1
Local work time: 24.134234, worked 23993780, iter 5, rank 0
Local work time: 20.179362, worked 19952540, iter 6, rank 0
Local work time: 20.271559, worked 20047460, iter 6, rank 1
Local work time: 16.247373, worked 16016540, iter 7, rank 0
Local work time: 24.161537, worked 23983460, iter 7, rank 1
Local work time: 13.854362, worked 13630460, iter 8, rank 0
Local work time: 26.508692, worked 26369540, iter 8, rank 1
Local work time: 13.774022, worked 13546880, iter 9, rank 0
Local work time: 26.578638, worked 26453120, iter 9, rank 1
Local work time: 16.267612, worked 16048240, iter 10, rank 0
Total time: 243.393375
Local work time: 24.088089, worked 23951760, iter 10, rank 1
Local work time: 20.185074, worked 19957500, iter 1, rank 1
Local work time: 20.270901, worked 20042500, iter 1, rank 0
Local work time: 16.178144, worked 15951700, iter 2, rank 1
Local work time: 24.226283, worked 24048300, iter 2, rank 0
Local work time: 13.754419, worked 13535560, iter 3, rank 1
Local work time: 26.599064, worked 26464440, iter 3, rank 0
Local work time: 13.803704, worked 13571380, iter 4, rank 1
Local work time: 26.555787, worked 26428620, iter 4, rank 0
Local work time: 16.234934, worked 16006220, iter 5, rank 1
Local work time: 24.132997, worked 23993780, iter 5, rank 0
Local work time: 20.182516, worked 19952540, iter 6, rank 0
Local work time: 20.275025, worked 20047460, iter 6, rank 1
Local work time: 16.244226, worked 16016540, iter 7, rank 0
Local work time: 24.159774, worked 23983460, iter 7, rank 1
Local work time: 13.854807, worked 13630460, iter 8, rank 0
Local work time: 26.512346, worked 26369540, iter 8, rank 1
Local work time: 13.778491, worked 13546880, iter 9, rank 0
Local work time: 26.580319, worked 26453120, iter 9, rank 1
Local work time: 16.276088, worked 16048240, iter 10, rank 0
Total time: 243.405145
Local work time: 24.092338, worked 23951760, iter 10, rank 1
Local work time: 20.183882, worked 19957500, iter 1, rank 1
Local work time: 20.269078, worked 20042500, iter 1, rank 0
Local work time: 16.176723, worked 15951700, iter 2, rank 1
Local work time: 24.226350, worked 24048300, iter 2, rank 0
Local work time: 13.758672, worked 13535560, iter 3, rank 1
Local work time: 26.603756, worked 26464440, iter 3, rank 0
Local work time: 13.800186, worked 13571380, iter 4, rank 1
Local work time: 26.554174, worked 26428620, iter 4, rank 0
Local work time: 16.222591, worked 16006220, iter 5, rank 1
Local work time: 24.124501, worked 23993780, iter 5, rank 0
Local work time: 20.181843, worked 19952540, iter 6, rank 0
Local work time: 20.275032, worked 20047460, iter 6, rank 1
Local work time: 16.244954, worked 16016540, iter 7, rank 0
Local work time: 24.160646, worked 23983460, iter 7, rank 1
Local work time: 13.853967, worked 13630460, iter 8, rank 0
Local work time: 26.510337, worked 26369540, iter 8, rank 1
Local work time: 13.771320, worked 13546880, iter 9, rank 0
Local work time: 26.576405, worked 26453120, iter 9, rank 1
Local work time: 16.275609, worked 16048240, iter 10, rank 0
Total time: 243.392225
Local work time: 24.091632, worked 23951760, iter 10, rank 1
fi
