SLURM_JOBID=71755
SLURM_SUBMIT_DIR=/home/fit_opp/22210/zagneev/lab5
SLURM_JOB_NODELIST=gpn-node16
SLURM_NODELIST=gpn-node16
SLURM_CPUS_PER_TASK=1
SLURM_NTASKS=8
SLURM_NNODES=1
Local work time: 6.614351, worked 6585520, iter 9, rank 7
Local work time: 6.984055, worked 6960200, iter 9, rank 5
Local work time: 7.903120, worked 7877700, iter 9, rank 6
Local work time: 2.708875, worked 2657620, iter 10, rank 3
Local work time: 2.902438, worked 2852440, iter 10, rank 2
Local work time: 3.585893, worked 3546240, iter 10, rank 4
Local work time: 4.365982, worked 4328340, iter 10, rank 1
Local work time: 5.403432, worked 5374420, iter 10, rank 5
Local work time: 6.241595, worked 6209840, iter 10, rank 0
Local work time: 7.262375, worked 7238040, iter 10, rank 6
Total time: 78.372046
Local work time: 7.817856, worked 7793060, iter 10, rank 7
fi
