SLURM_JOBID=71756
SLURM_SUBMIT_DIR=/home/fit_opp/22210/zagneev/lab5
SLURM_JOB_NODELIST=gpn-node16
SLURM_NODELIST=gpn-node16
SLURM_CPUS_PER_TASK=1
SLURM_NTASKS=4
SLURM_NNODES=1
Local work time: 6.693449, worked 6585160, iter 1, rank 1
Local work time: 6.060470, worked 5951560, iter 4, rank 3
Local work time: 7.715227, worked 7619820, iter 4, rank 2
Local work time: 11.971798, worked 11915340, iter 4, rank 0
Local work time: 14.573648, worked 14513280, iter 4, rank 1
Local work time: 5.694065, worked 5585360, iter 5, rank 3
Local work time: 8.974166, worked 8908060, iter 5, rank 0
Local work time: 10.498282, worked 10420860, iter 5, rank 2
Local work time: 15.140398, worked 15085720, iter 5, rank 1
Local work time: 6.722536, worked 6613900, iter 6, rank 0
Local work time: 6.725886, worked 6614720, iter 6, rank 3
Local work time: 13.398424, worked 13338640, iter 6, rank 1
Local work time: 13.501593, worked 13432740, iter 6, rank 2
Local work time: 5.734383, worked 5623160, iter 7, rank 0
Local work time: 9.056751, worked 8969920, iter 7, rank 3
Local work time: 10.456199, worked 10393380, iter 7, rank 1
Local work time: 15.070072, worked 15013540, iter 7, rank 2
Local work time: 6.102692, worked 5991220, iter 8, rank 0
Local work time: 7.726363, worked 7639240, iter 8, rank 1
Local work time: 11.955085, worked 11881360, iter 8, rank 3
Local work time: 14.541774, worked 14488180, iter 8, rank 2
Local work time: 6.050261, worked 5939840, iter 9, rank 1
Local work time: 7.704361, worked 7607040, iter 9, rank 0
Local work time: 12.049036, worked 11989900, iter 9, rank 2
Local work time: 14.522081, worked 14463220, iter 9, rank 3
Local work time: 5.620096, worked 5510060, iter 10, rank 1
Local work time: 8.990935, worked 8920660, iter 10, rank 2
Local work time: 10.613596, worked 10538180, iter 10, rank 0
Total time: 145.689649
Local work time: 15.082090, worked 15031100, iter 10, rank 3
Local work time: 6.693789, worked 6585160, iter 1, rank 1
Local work time: 6.734826, worked 6626320, iter 1, rank 2
Local work time: 13.389256, worked 13331180, iter 1, rank 3
Local work time: 13.525946, worked 13457340, iter 1, rank 0
Local work time: 5.692006, worked 5580880, iter 2, rank 2
Local work time: 8.986147, worked 8900560, iter 2, rank 1
Local work time: 10.433120, worked 10370820, iter 2, rank 3
Local work time: 15.202744, worked 15147740, iter 2, rank 0
Local work time: 6.021515, worked 5914660, iter 3, rank 2
Local work time: 7.708016, worked 7620900, iter 3, rank 3
Local work time: 12.058956, worked 11986760, iter 3, rank 1
Local work time: 14.528524, worked 14477680, iter 3, rank 0
Local work time: 6.062317, worked 5951560, iter 4, rank 3
Local work time: 7.717439, worked 7619820, iter 4, rank 2
Local work time: 11.973358, worked 11915340, iter 4, rank 0
Local work time: 14.572673, worked 14513280, iter 4, rank 1
Local work time: 5.695342, worked 5585360, iter 5, rank 3
Local work time: 8.979616, worked 8908060, iter 5, rank 0
Local work time: 10.496603, worked 10420860, iter 5, rank 2
Local work time: 15.136078, worked 15085720, iter 5, rank 1
Local work time: 6.722410, worked 6614720, iter 6, rank 3
Local work time: 6.723085, worked 6613900, iter 6, rank 0
Local work time: 13.397988, worked 13338640, iter 6, rank 1
Local work time: 13.503141, worked 13432740, iter 6, rank 2
Local work time: 5.729002, worked 5623160, iter 7, rank 0
Local work time: 9.052247, worked 8969920, iter 7, rank 3
Local work time: 10.456665, worked 10393380, iter 7, rank 1
Local work time: 15.068725, worked 15013540, iter 7, rank 2
Local work time: 6.103005, worked 5991220, iter 8, rank 0
Local work time: 7.727048, worked 7639240, iter 8, rank 1
Local work time: 11.955705, worked 11881360, iter 8, rank 3
Local work time: 14.542071, worked 14488180, iter 8, rank 2
Local work time: 6.050238, worked 5939840, iter 9, rank 1
Local work time: 7.704925, worked 7607040, iter 9, rank 0
Local work time: 12.048018, worked 11989900, iter 9, rank 2
Local work time: 14.524945, worked 14463220, iter 9, rank 3
Local work time: 5.622178, worked 5510060, iter 10, rank 1
Local work time: 8.992096, worked 8920660, iter 10, rank 2
Local work time: 10.612304, worked 10538180, iter 10, rank 0
Total time: 145.687947
Local work time: 15.082790, worked 15031100, iter 10, rank 3
Local work time: 6.694275, worked 6585160, iter 1, rank 1
Local work time: 6.732075, worked 6626320, iter 1, rank 2
Local work time: 13.387127, worked 13331180, iter 1, rank 3
Local work time: 13.526561, worked 13457340, iter 1, rank 0
Local work time: 5.691802, worked 5580880, iter 2, rank 2
Local work time: 8.987624, worked 8900560, iter 2, rank 1
Local work time: 10.435107, worked 10370820, iter 2, rank 3
Local work time: 15.202913, worked 15147740, iter 2, rank 0
Local work time: 6.024996, worked 5914660, iter 3, rank 2
Local work time: 7.707361, worked 7620900, iter 3, rank 3
Local work time: 12.059021, worked 11986760, iter 3, rank 1
Local work time: 14.531115, worked 14477680, iter 3, rank 0
Local work time: 6.061541, worked 5951560, iter 4, rank 3
Local work time: 7.716032, worked 7619820, iter 4, rank 2
Local work time: 11.972682, worked 11915340, iter 4, rank 0
Local work time: 14.573756, worked 14513280, iter 4, rank 1
Local work time: 5.694819, worked 5585360, iter 5, rank 3
Local work time: 8.974991, worked 8908060, iter 5, rank 0
Local work time: 10.498223, worked 10420860, iter 5, rank 2
Local work time: 15.138686, worked 15085720, iter 5, rank 1
Local work time: 6.724374, worked 6613900, iter 6, rank 0
Local work time: 6.725821, worked 6614720, iter 6, rank 3
Local work time: 13.396622, worked 13338640, iter 6, rank 1
Local work time: 13.502005, worked 13432740, iter 6, rank 2
Local work time: 5.735874, worked 5623160, iter 7, rank 0
Local work time: 9.056134, worked 8969920, iter 7, rank 3
Local work time: 10.457054, worked 10393380, iter 7, rank 1
Local work time: 15.070417, worked 15013540, iter 7, rank 2
Local work time: 6.101192, worked 5991220, iter 8, rank 0
Local work time: 7.724860, worked 7639240, iter 8, rank 1
Local work time: 11.953566, worked 11881360, iter 8, rank 3
Local work time: 14.540665, worked 14488180, iter 8, rank 2
Local work time: 6.047760, worked 5939840, iter 9, rank 1
Local work time: 7.704425, worked 7607040, iter 9, rank 0
Local work time: 12.048135, worked 11989900, iter 9, rank 2
Local work time: 14.523389, worked 14463220, iter 9, rank 3
Local work time: 5.619614, worked 5510060, iter 10, rank 1
Local work time: 8.992024, worked 8920660, iter 10, rank 2
Local work time: 10.614512, worked 10538180, iter 10, rank 0
Total time: 145.692188
Local work time: 15.082364, worked 15031100, iter 10, rank 3
Local work time: 6.693381, worked 6585160, iter 1, rank 1
Local work time: 6.735645, worked 6626320, iter 1, rank 2
Local work time: 13.389921, worked 13331180, iter 1, rank 3
Local work time: 13.525481, worked 13457340, iter 1, rank 0
Local work time: 5.691622, worked 5580880, iter 2, rank 2
Local work time: 8.987600, worked 8900560, iter 2, rank 1
Local work time: 10.433888, worked 10370820, iter 2, rank 3
Local work time: 15.202581, worked 15147740, iter 2, rank 0
Local work time: 6.026048, worked 5914660, iter 3, rank 2
Local work time: 7.708132, worked 7620900, iter 3, rank 3
Local work time: 12.058265, worked 11986760, iter 3, rank 1
Local work time: 14.531179, worked 14477680, iter 3, rank 0
Local work time: 6.063008, worked 5951560, iter 4, rank 3
Local work time: 7.716909, worked 7619820, iter 4, rank 2
Local work time: 11.974463, worked 11915340, iter 4, rank 0
Local work time: 14.572640, worked 14513280, iter 4, rank 1
Local work time: 5.697379, worked 5585360, iter 5, rank 3
Local work time: 8.981368, worked 8908060, iter 5, rank 0
Local work time: 10.501926, worked 10420860, iter 5, rank 2
Local work time: 15.137116, worked 15085720, iter 5, rank 1
Local work time: 6.722271, worked 6613900, iter 6, rank 0
Local work time: 6.724668, worked 6614720, iter 6, rank 3
Local work time: 13.395777, worked 13338640, iter 6, rank 1
Local work time: 13.499774, worked 13432740, iter 6, rank 2
Local work time: 5.734124, worked 5623160, iter 7, rank 0
Local work time: 9.055740, worked 8969920, iter 7, rank 3
Local work time: 10.456714, worked 10393380, iter 7, rank 1
Local work time: 15.069246, worked 15013540, iter 7, rank 2
Local work time: 6.101446, worked 5991220, iter 8, rank 0
Local work time: 7.725887, worked 7639240, iter 8, rank 1
Local work time: 11.954208, worked 11881360, iter 8, rank 3
Local work time: 14.540075, worked 14488180, iter 8, rank 2
Local work time: 6.049130, worked 5939840, iter 9, rank 1
Local work time: 7.705257, worked 7607040, iter 9, rank 0
Local work time: 12.047551, worked 11989900, iter 9, rank 2
Local work time: 14.523733, worked 14463220, iter 9, rank 3
Local work time: 5.620555, worked 5510060, iter 10, rank 1
Local work time: 8.991756, worked 8920660, iter 10, rank 2
Local work time: 10.614639, worked 10538180, iter 10, rank 0
Total time: 145.684837
Local work time: 15.082696, worked 15031100, iter 10, rank 3
Local work time: 6.691767, worked 6585160, iter 1, rank 1
Local work time: 6.734629, worked 6626320, iter 1, rank 2
Local work time: 13.386478, worked 13331180, iter 1, rank 3
Local work time: 13.524469, worked 13457340, iter 1, rank 0
Local work time: 5.689714, worked 5580880, iter 2, rank 2
Local work time: 8.985836, worked 8900560, iter 2, rank 1
Local work time: 10.427696, worked 10370820, iter 2, rank 3
Local work time: 15.204744, worked 15147740, iter 2, rank 0
Local work time: 6.023996, worked 5914660, iter 3, rank 2
Local work time: 7.704367, worked 7620900, iter 3, rank 3
Local work time: 12.059916, worked 11986760, iter 3, rank 1
Local work time: 14.531391, worked 14477680, iter 3, rank 0
Local work time: 6.063202, worked 5951560, iter 4, rank 3
Local work time: 7.719495, worked 7619820, iter 4, rank 2
Local work time: 11.974883, worked 11915340, iter 4, rank 0
Local work time: 14.573411, worked 14513280, iter 4, rank 1
Local work time: 5.696920, worked 5585360, iter 5, rank 3
Local work time: 8.981753, worked 8908060, iter 5, rank 0
Local work time: 10.498197, worked 10420860, iter 5, rank 2
Local work time: 15.137495, worked 15085720, iter 5, rank 1
Local work time: 6.721731, worked 6614720, iter 6, rank 3
Local work time: 6.722861, worked 6613900, iter 6, rank 0
Local work time: 13.397192, worked 13338640, iter 6, rank 1
Local work time: 13.500538, worked 13432740, iter 6, rank 2
Local work time: 5.732322, worked 5623160, iter 7, rank 0
Local work time: 9.057968, worked 8969920, iter 7, rank 3
Local work time: 10.453158, worked 10393380, iter 7, rank 1
Local work time: 15.073238, worked 15013540, iter 7, rank 2
Local work time: 6.100831, worked 5991220, iter 8, rank 0
Local work time: 7.723192, worked 7639240, iter 8, rank 1
Local work time: 11.954400, worked 11881360, iter 8, rank 3
Local work time: 14.544292, worked 14488180, iter 8, rank 2
Local work time: 6.048625, worked 5939840, iter 9, rank 1
Local work time: 7.703971, worked 7607040, iter 9, rank 0
Local work time: 12.049156, worked 11989900, iter 9, rank 2
Local work time: 14.523387, worked 14463220, iter 9, rank 3
Local work time: 5.618612, worked 5510060, iter 10, rank 1
Local work time: 8.985500, worked 8920660, iter 10, rank 2
Local work time: 10.616603, worked 10538180, iter 10, rank 0
Total time: 145.698416
Local work time: 15.085137, worked 15031100, iter 10, rank 3
fi
